Identifier,rr,nt1,ft1,nt2,ft2,na1,fa1
Responsive,1.588220347,522.048533,387.7578262,2623.521675,2547.286178,68.32269352,67.79026179
Responsive,1.664774806,493.0825616,344.1294151,2580.275774,2507.705048,72.06327555,70.90779187
Responsive,1.565105784,516.3010863,346.2058053,2859.232193,2627.507542,68.90809846,67.95785357
Responsive,1.556227852,524.7967186,406.3829244,2938.918695,2492.739061,66.83346051,68.13012508
Responsive,0.730769633,436.6894695,360.1037878,2762.783016,2666.724824,66.6962564,63.59733921
Responsive,1.400238379,521.9826188,380.6851957,2813.911245,2408.444839,69.11899726,63.40502665
Responsive,0.308814398,484.8723605,330.5500662,2683.770406,2452.143994,70.4396603,68.37518252
Responsive,1.115619119,458.1028819,382.806224,2813.673917,2531.424634,69.68957177,59.05769623
Responsive,0.96848407,540.1759327,408.7078938,2836.339032,2461.334531,75.68699668,76.65761364
Responsive,1.450884478,417.1118707,381.2669332,2463.946803,2561.539533,67.27263642,66.65153247
Responsive,1.502009568,434.0429135,417.6687095,2672.935853,2462.683494,64.94341788,71.51404346
Responsive,1.601792888,453.9973209,349.9262293,2897.687362,2566.163225,74.1971806,76.41113555
Responsive,0.937525344,539.3093268,344.3555787,2698.799639,2598.809834,56.68654097,67.72469244
Responsive,0.459723265,533.8503245,292.750393,2683.093212,2576.796881,71.38495303,75.77133197
Responsive,0.465059708,496.1725117,382.1499703,2603.314758,2457.706883,65.31654027,68.12121735
Responsive,0.389514435,468.6387653,358.9413602,2814.842778,2574.436699,69.75065052,61.63141255
Responsive,0.674293216,551.8639084,417.0003399,2764.499515,2604.735871,70.23608477,74.42502007
Responsive,0.873831776,459.0493812,356.1176173,2763.066858,2565.183842,66.42637231,73.00288107
Responsive,0.620434828,512.2294604,416.4335311,2588.310738,2496.799179,70.66393634,67.42290551
Responsive,1.617506147,523.6289075,334.7185651,2775.688755,2503.379725,67.85835598,72.88028437
Responsive,2.276170377,484.8358117,400.02758,2825.226884,2504.991742,67.82226313,67.64723162
Responsive,1.127952828,551.6340237,392.22116,2822.885905,2503.968334,70.92330234,62.48142587
Responsive,0.894360938,462.7167489,394.0762301,2613.891567,2442.230303,67.10001627,66.30609319
Responsive,1.619346628,498.7258372,374.4606436,3082.45636,2731.976424,69.48650234,65.1568483
Responsive,0.716407861,385.8818546,312.122882,2850.896223,2443.647928,69.9436381,74.48573071
Responsive,0.975588969,457.4505783,373.4567502,2627.214444,2404.299921,72.41171339,65.45398949
Responsive,1.385325141,399.6166363,354.6785914,2502.134611,2607.652215,69.42133176,74.18499939
Responsive,1.298738466,527.2167632,335.8283131,2796.889631,2565.83524,72.66010169,68.97593787
Responsive,1.258001352,463.6521385,363.0726264,2506.485155,2664.722628,71.32970615,67.81986504
Responsive,0.173968621,500.7305473,318.5411688,3036.773772,2550.898105,67.61271578,67.22360486
Responsive,1.315985527,513.5755073,366.5816072,2901.32659,2503.008153,69.08504838,82.52175598
Responsive,0.985065474,488.1410584,386.8678923,2569.299836,2416.72737,69.19055889,69.87952336
Responsive,0.740709857,501.4251229,368.2739151,2895.867254,2689.45835,70.38485428,74.23966501
Responsive,0.973860981,466.8457707,368.8338869,2661.433739,2685.298371,68.52606195,63.78173603
Responsive,0.463358769,444.9952236,361.4417621,2749.866531,2709.10036,69.3456011,66.29809438
Responsive,1.461965379,476.1043974,337.5329607,2937.976683,2577.190046,68.2383512,78.36287448
Responsive,0.939249153,487.2079968,397.448329,2738.264894,2597.124429,72.48627474,72.41164056
Responsive,1.07828958,504.9539485,382.774347,2691.035916,2392.711978,73.80095776,67.37525235
Responsive,0.741312062,409.7277355,394.6231636,2750.703791,2500.794263,72.37626349,68.04849703
Responsive,1.152770144,418.8222571,391.4225387,2727.679202,2715.773343,74.40724028,71.29737407
Responsive,1.004051212,381.449241,383.8121725,2693.462258,2457.667857,69.12263138,64.58453927
Responsive,0.626571617,548.7900221,364.947272,2683.745449,2468.982801,69.68687348,71.63281504
Responsive,1.539270226,465.875284,428.2040514,2695.668678,2548.96696,71.24169391,75.70649673
Responsive,0.822254656,564.5157236,298.0711252,2871.088866,2452.113809,70.37953859,70.26087542
Responsive,1.166695197,481.795557,340.633357,2884.3789,2460.07883,69.51740669,64.3390257
Responsive,1.250542331,454.5506696,414.9159239,2977.1578,2414.190063,64.8942051,63.56143231
Responsive,0.931349626,504.0806929,361.1765048,2730.049986,2568.822001,68.9554879,63.80357043
Responsive,0.772849896,500.7635012,382.7839606,2526.631072,2522.193001,73.09203312,73.05216479
Responsive,1.475535141,522.1591872,316.0786776,2527.374004,2469.10619,68.78448762,69.69520363
Responsive,0.738426411,500.1106198,356.6001053,2865.480403,2505.515809,71.78200632,75.62779599
Responsive,1.044539619,545.3770494,373.5656107,2570.838573,2474.615364,68.00978781,71.58894941
Responsive,0.637304052,513.4971899,414.5416623,2752.053996,2318.192323,64.75528489,63.31972792
Responsive,0.848495185,468.8895702,382.4143237,2629.862006,2327.383095,67.81549644,63.61376158
Responsive,0.592494632,474.9508783,406.2381259,2763.488048,2601.181476,72.84363645,63.67995356
Responsive,0.997902557,358.6527412,406.7044407,2736.561346,2687.150266,70.96482644,74.70993147
Responsive,0.167863941,450.4379841,338.2893248,2695.758749,2518.78701,69.10113727,64.84488257
Responsive,0.063061981,516.1803018,260.0356664,2936.324469,2788.681415,70.79218994,73.57007415
Responsive,1.639642524,503.4702952,358.2796378,2626.788369,2429.610423,67.91357299,73.62920627
Responsive,1.058074596,449.5247429,317.1483504,2695.398496,2494.104454,63.97461424,63.78017655
Responsive,0.746118449,626.5839103,263.2403099,2818.366656,2494.046947,67.78167115,67.25556037
Responsive,-0.019820609,461.4881896,352.2540957,2841.530744,2425.748016,70.53081668,67.63064012
Responsive,0.981350738,446.6779795,356.6013692,2963.384874,2646.109691,71.42628906,77.43622248
Responsive,1.567866784,424.5316844,335.6231413,2801.064851,2364.49599,72.46889694,69.42725442
Responsive,0.906868053,554.6273638,328.6460006,2665.724278,2444.542789,68.94608314,64.06599582
Responsive,0.886312088,562.6417823,423.7295683,2827.528014,2584.371878,70.56193455,75.68369149
Responsive,0.610674765,396.6251521,338.1144408,2738.212814,2548.893415,70.13154444,68.12865389
Responsive,1.085622286,489.4170952,450.8627344,2871.261221,2495.422393,67.88403561,64.06091553
Responsive,0.86471969,669.3104342,337.8966539,2859.207435,2608.233062,67.36853486,77.26491316
Responsive,0.813117654,403.744829,399.9148436,2561.0302,2393.31966,69.35846059,66.90909784
Responsive,0.427802495,516.4031984,427.1259372,2784.401326,2405.322857,66.07804902,70.43158023
Responsive,0.612117286,559.0341159,405.0435087,2885.601473,2601.641605,74.51299491,63.88058955
Responsive,0.403783143,527.5794022,341.2243,2666.730238,2624.159191,69.12296861,62.39684523
Responsive,1.763855549,453.7554287,293.3362029,2664.380369,2719.857493,67.06056102,66.51170267
Responsive,0.753378513,537.8677955,318.6793009,2739.876194,2560.705213,75.25717765,69.0845035
Responsive,1.114595257,459.3100869,389.7740631,2510.948679,2468.795624,70.95085009,64.93161315
Responsive,0.456799873,469.3243018,400.4060896,3002.986472,2784.420094,70.49850844,60.4518312
Responsive,0.085141714,560.2183781,343.95662,2732.471005,2622.818734,66.46425947,70.03849696
Responsive,1.559464971,469.1076643,372.2104372,2871.806924,2661.793665,68.99914674,72.78965003
Responsive,1.184246839,510.7990955,397.9020585,2607.852044,2617.351095,70.78582738,62.77017626
Responsive,1.099186865,483.4381817,379.3859257,2752.120815,2468.161373,65.01630319,75.64476386
Responsive,1.096692019,425.4813249,315.7603946,2832.656572,2513.527597,66.96065283,67.93619528
Responsive,0.279997995,473.2180262,335.949604,2646.377077,2556.61624,67.02057618,67.11852192
Responsive,1.128371529,504.1394022,363.3540993,2702.313305,2635.177864,75.31963328,65.66598498
Responsive,1.050988854,544.6905895,403.8145355,2532.702762,2620.963265,64.8450314,74.9878868
Responsive,0.70071121,421.6590551,429.2822549,2895.51981,2480.893325,71.20997737,67.10862257
Responsive,1.223009295,580.5767427,400.4796903,2772.658734,2672.218665,69.45109917,71.96651047
Responsive,1.275581525,533.6097023,343.1962821,2508.073613,2466.512384,72.43098225,72.49928136
Responsive,-0.049607331,496.5455314,353.1077367,2650.851115,2548.5138,72.41301121,67.1383247
Responsive,1.762956882,500.4405467,368.3928616,2713.297731,2622.786162,72.32214848,67.2167061
Responsive,1.718144408,410.7933217,312.2729707,2762.496388,2598.375302,67.42301745,69.51698837
Responsive,0.684895832,490.1603215,360.7835071,2726.765717,2762.376124,71.55749088,64.19283459
Responsive,0.598442128,489.8472567,377.4282812,2614.206198,2640.117429,71.50469975,70.84629187
Responsive,0.631519199,528.4910633,418.414767,2884.817073,2655.191299,65.50894468,67.23037771
Responsive,1.211603897,460.4586258,362.7722246,2568.550078,2463.742264,73.45616961,63.14216565
Responsive,0.997954217,454.9794451,393.7639972,2816.193539,2430.840243,69.36028601,70.30597397
Responsive,0.920113506,490.8346001,468.1344883,2815.781947,2511.965821,72.522185,75.96380883
Responsive,1.654601513,599.7625397,355.2997068,2675.524268,2529.366104,71.70294587,69.14888861
Responsive,1.241958636,560.6969218,290.5083917,2691.075354,2608.525264,69.22120536,68.96496642
Responsive,1.180422154,474.6708719,346.1105645,2542.630006,2449.359119,67.16899408,63.2367423
Responsive,0.714228757,511.6976763,385.572773,2736.13274,2599.647694,70.65331309,64.79893811
Responsive,0.563897847,540.4424262,375.9380049,2707.662506,2745.48448,70.54811214,69.55994645
Responsive,0.826775149,498.224689,390.749739,2709.658026,2577.948382,67.91881076,71.51399861
Responsive,0.886639859,481.4149754,364.6847264,2738.297275,2510.831394,64.87074715,65.90824701
Responsive,0.722965052,484.0056895,394.5939926,2875.524521,2614.113228,71.30276833,75.39843913
Responsive,0.592625153,522.3087173,408.7040238,2718.267312,2338.248489,65.68375653,67.30446569
Responsive,1.012579629,540.8490741,325.0939653,2808.020666,2660.687375,68.39215141,67.80590123
Responsive,0.480171203,593.3510251,322.5452917,2689.171863,2313.984711,70.44027186,71.91371134
Responsive,1.058936712,527.9493014,328.5316568,2692.001683,2531.303346,69.50979079,65.69810943
Responsive,1.383742958,446.063915,395.8103615,2828.14758,2455.382607,69.08771858,65.33917688
Responsive,0.851655853,530.4053599,336.2825257,2557.798981,2487.671275,69.00169345,64.45793671
Responsive,1.034318545,547.3469913,363.8122174,2879.694294,2450.240409,67.81703719,70.38379815
Responsive,0.872284183,493.9578666,372.3973371,2879.253491,2369.314618,71.96796639,73.91872427
Responsive,1.135319487,506.1057151,338.1883772,2592.07385,2440.387207,69.12546801,75.20922183
Responsive,1.643634545,505.6968414,403.0139241,2803.918411,2504.720744,72.63911877,63.58604664
Responsive,1.105498142,501.3196801,299.6524818,2628.016865,2577.521148,64.97068825,64.60344855
Responsive,0.64611716,469.2510392,353.7269199,2596.720758,2664.350677,67.4799936,64.64296512
Responsive,0.60154358,445.770632,414.4845664,2560.094563,2774.032809,67.87155737,72.04207799
Responsive,0.58940683,523.9806745,346.2504348,2754.438129,2353.104794,66.5221802,74.303903
Responsive,1.433938316,538.063205,356.0310843,2908.252731,2595.665572,69.19528607,73.36398225
Responsive,1.040198917,434.1820984,376.3308777,2611.906028,2624.113985,68.16046425,71.78936655
Responsive,0.161044039,365.9782533,345.5129625,2904.607663,2614.541868,70.44588927,69.03741924
Responsive,0.427744754,464.6996284,395.0672659,2535.622022,2351.393345,68.06162243,68.90748013
Responsive,1.295281767,487.4028224,414.3670605,2728.760661,2534.104381,71.43799402,74.15317544
Responsive,1.547084162,515.7219338,467.2885513,2669.482179,2632.078236,68.48496797,71.54804553
Responsive,1.38365906,520.4416847,324.8080285,2679.067859,2474.267192,71.97706728,62.45495136
Responsive,1.488474133,488.8838787,369.0411858,2634.495879,2522.394205,63.09159361,62.07837585
Responsive,0.716510801,474.5145535,350.905442,2776.680429,2724.222436,70.03578117,70.79323609
Responsive,1.304058531,432.1231527,418.7738053,2643.492319,2524.467543,73.50605276,72.80536384
Responsive,1.196727182,491.8123265,285.3873875,2614.750406,2418.891523,69.34049876,67.89195915
Responsive,1.027822633,441.6653375,349.4876474,2877.243299,2618.372056,69.89789137,69.9872507
Responsive,0.200279033,427.3854603,344.0484078,2899.336524,2338.606336,68.28569577,72.68432634
Responsive,1.019506332,488.1517092,400.6831751,2799.332544,2446.11486,69.54024216,73.99603066
Responsive,1.227609117,430.2159564,337.3466109,2769.463475,2459.786996,70.88295242,63.88946086
Responsive,2.132664641,539.9105551,357.5020337,2919.040854,2495.371364,75.22460352,66.27107281
Responsive,0.763214062,553.0828315,408.0951539,2619.947168,2537.233665,72.98494385,69.9100166
Responsive,0.392617737,466.7362306,372.4619783,2764.57943,2570.815356,71.24595469,69.76085069
Responsive,1.065333663,521.3561313,382.1831713,2864.085234,2607.486199,70.92926685,70.86706174
Responsive,1.10658481,522.247793,404.4751409,2823.507254,2277.507113,67.38747979,75.48885213
Responsive,1.425204446,471.0310001,385.021,2923.091565,2445.407419,71.32168112,68.46502668
Responsive,0.536346683,498.4701073,349.976298,2591.028868,2413.952015,68.62452412,65.03808253
Responsive,1.611459806,517.7388678,386.7840338,2838.587608,2455.694758,63.88982401,71.0201501
Responsive,1.288406852,472.053622,429.966185,2658.998831,2682.486433,71.98992016,71.62394428
Responsive,0.902648126,555.2482175,370.5479511,2675.245136,2556.685521,70.25152538,69.12158098
Responsive,1.123313064,464.9494018,271.0288295,2744.416839,2419.146342,71.76314501,65.73481484
Responsive,1.530080015,427.5301524,344.1748164,2833.559148,2618.453573,69.81257615,68.46218061
Responsive,1.426972671,466.5216758,355.4905656,2626.661044,2695.699366,67.92612312,72.00650378
Responsive,0.623215795,498.7343929,429.1920923,2699.369371,2470.853226,71.29218876,67.07196926
Responsive,0.790918319,529.0967469,308.2882417,2488.387145,2474.585228,69.62750498,75.61630291
Responsive,1.862580271,511.0649246,365.7881789,2731.784076,2425.435589,64.84831151,71.79136633
Responsive,0.631697114,532.4951189,363.6579433,2843.246669,2429.985196,69.57446371,68.23328619
Responsive,1.053820605,550.5954077,332.0506749,2823.104979,2483.541178,69.24647009,64.81679939
Responsive,1.24662029,431.0529786,385.5467312,2951.192862,2383.841248,66.03225992,72.25180985
Responsive,0.818415886,480.5233925,352.024145,2912.525474,2495.41639,72.61017522,78.21272318
Responsive,1.110492322,403.4211317,364.0483526,2680.519872,2452.588015,65.76282802,73.78879496
Responsive,0.633707666,457.3102441,389.2078356,2770.924886,2581.799691,70.83716726,64.5613943
Responsive,1.229218735,446.9827171,387.520922,2543.717445,2421.929964,70.83577068,64.11007311
Responsive,0.070272301,480.1614528,367.1336065,2761.915991,2555.025051,68.03858128,71.84585587
Responsive,0.979569891,536.0280865,378.5687878,2773.345843,2675.213056,66.46881838,72.98897897
Responsive,0.321525604,476.6701043,429.9312009,2830.221754,2595.590862,65.44467351,72.32059693
Responsive,0.621547034,458.4009701,408.6015268,2710.110228,2658.768982,73.99336372,66.47982116
Responsive,0.833819052,576.9690544,392.9264775,2713.722321,2589.778788,68.98276071,76.98867069
Responsive,0.594942045,494.3905019,402.8462526,2909.271729,2526.084085,68.77724791,67.43517948
Responsive,1.753676661,408.8940535,359.4424254,2787.236219,2495.550364,68.25935463,71.99992812
Responsive,1.512468845,540.3358453,438.0413113,2794.407115,2466.638878,68.56101595,72.54988274
Responsive,1.332269164,434.363318,402.7640881,2539.072555,2710.400696,66.80616827,76.99543254
Responsive,0.689077269,490.9517715,341.6432214,2849.326776,2482.033591,69.88496282,73.13924572
Responsive,1.145327272,583.2555465,380.1388172,2857.269647,2607.458779,67.8799476,72.63418258
Responsive,0.98851586,467.4523029,291.8252325,3157.201606,2634.848724,65.80316683,71.07125778
Responsive,1.809887288,470.0663345,354.1938799,2759.931158,2492.51552,66.87383099,71.55265079
Responsive,1.893155458,523.3325287,403.6564441,2931.414967,2388.366736,65.3296671,74.903904
Responsive,0.94211491,506.3256799,356.8531174,2616.709196,2642.403734,70.50680506,66.26232131
Responsive,0.537701429,479.3720667,382.4102947,2600.66163,2590.295241,66.53274397,69.27791379
Responsive,0.809982219,543.0563169,352.6924049,2579.063625,2597.003464,70.76467205,62.75148885
Responsive,0.97214071,480.3978698,410.4283385,2976.097604,2679.127111,62.89977081,71.761025
Responsive,1.323377499,539.5803071,402.7835437,2946.632523,2383.668697,68.40246074,68.65542949
Responsive,1.230842994,480.7186864,341.9046319,2942.33999,2656.555844,70.93419176,70.83999774
Responsive,0.085797349,522.4605949,382.2060432,2671.940205,2637.010188,69.81483491,69.37924114
Responsive,1.124196603,504.5408698,373.9826515,2860.006668,2334.434165,71.2749812,67.67712738
Responsive,0.48631555,368.5385109,348.4681209,2663.485397,2642.212222,70.20955215,69.02484383
Responsive,1.253628353,537.4100629,442.4356104,2743.305806,2462.552313,64.37109245,70.89755765
Responsive,1.055875878,468.5191667,373.4388061,2771.526136,2552.136594,64.45094509,70.43010929
Responsive,0.093116809,450.2253891,411.2128809,2736.950837,2447.324311,67.24153105,65.26610014
Responsive,0.674585546,509.1861759,379.7030697,2651.111971,2464.24893,70.63169477,64.414462
Responsive,0.868080811,490.5788619,392.433568,2850.79439,2524.380767,68.13957858,71.62824964
Responsive,1.230797072,467.411839,411.3405338,2516.015454,2604.610158,75.74332428,73.02159268
Responsive,1.970227879,524.6275,314.2058397,2557.346711,2455.702706,70.77022294,71.76209281
Responsive,0.436141091,404.9946239,343.0117591,2489.59496,2600.984858,68.95274153,68.60692239
Responsive,1.113771956,439.3527263,321.0806484,2889.206538,2688.332088,67.67536421,67.2333758
Responsive,0.564967467,444.4651617,379.1641081,2782.359392,2547.550222,73.50486068,69.18581409
Responsive,1.245385091,504.7549872,359.4446623,3006.139547,2494.622976,65.17986293,71.70928425
Responsive,0.486347317,617.7463052,421.2299246,2793.90203,2469.785224,67.65919939,74.10150726
Responsive,0.74494018,504.156376,306.5449163,2688.318214,2612.422749,68.17621384,70.21692578
Responsive,1.113339628,471.0056585,351.9343727,2720.496978,2553.486968,70.70788528,65.68078419
Responsive,1.398895356,511.2096029,385.2496948,2693.2691,2522.903899,68.01116386,69.93400484
Responsive,1.591531597,517.1575007,406.2003947,2589.416005,2488.185111,68.94660789,62.48442418
Responsive,1.256573925,573.0810298,394.7179484,2828.349476,2615.424775,65.4205024,66.92360757
Responsive,1.099674957,456.3804094,362.0077311,2771.988543,2455.214464,66.81830287,66.1567789
Responsive,0.17270756,457.739612,313.9225276,2806.668475,2474.827677,66.35220368,75.40056726
Responsive,1.181696112,445.0328914,365.009409,2689.456515,2515.563014,68.75114977,66.29270929
Responsive,1.061093395,531.7041598,307.5796298,2996.560831,2483.895848,67.84254507,71.42695707
Responsive,1.098906539,485.7021456,341.4732012,2648.737263,2466.571291,73.27277171,78.62721626
Responsive,0.525453977,496.4996862,359.8943095,2812.708196,2493.461273,70.03329467,61.79893435
Responsive,0.517626792,493.9836727,378.1216487,2840.096653,2702.281184,69.68388736,68.33033635
Responsive,0.887885016,436.970256,373.6374453,2864.23225,2527.657109,65.50193049,72.05249987
Responsive,0.89527098,437.4663325,416.2465008,2734.642721,2787.566741,64.4015416,76.15773072
Responsive,0.691597743,481.0966641,333.2339591,2826.856325,2590.44849,70.87572908,73.04086613
Responsive,0.58454882,494.7674802,345.6249558,2636.312888,2577.991651,74.37008849,64.77924033
Responsive,0.9171464,465.815158,389.1680416,2769.534317,2661.701807,71.36426481,76.71749547
Responsive,0.940401207,475.7234451,375.9959138,2751.410969,2573.471467,69.9999772,61.80619152
Responsive,1.017224485,448.5744086,355.3119574,2846.489934,2508.124065,66.03980765,69.99527557
Responsive,0.751325257,549.8398135,287.5511691,2595.228515,2513.231936,70.55747715,65.19074361
Responsive,1.250957307,443.0743535,369.8121522,2824.467267,2786.110088,69.26104386,70.80465986
Responsive,0.865788193,536.5586679,393.4750623,3032.501255,2586.733442,71.64949778,69.91951101
Responsive,1.060018142,534.3191337,353.607565,2982.971013,2662.623812,66.92918441,74.04789704
Responsive,0.857900058,504.0640685,378.8258496,2537.163616,2491.682669,70.48966541,63.52182901
Responsive,1.250714956,440.1020181,396.8048138,2901.234945,2465.17832,75.4995728,65.25226163
Responsive,1.314008648,418.7841547,426.1806833,2528.768672,2316.942519,71.72629166,62.80980705
Responsive,0.635851654,561.3077653,354.7851107,2822.907837,2631.819366,65.82165355,70.18959757
Responsive,1.648843436,507.4461186,388.1439169,2662.354308,2519.459165,72.48710364,68.46367715
Responsive,1.303884967,405.6086727,402.5398791,2672.027733,2510.094023,68.1391627,67.74520729
Responsive,1.506214743,559.8761442,352.8487774,2767.031089,2508.107793,64.78487232,71.32361315
Responsive,1.494711668,438.2011001,338.1805369,2530.920677,2542.023563,65.26994273,70.36880188
Responsive,0.443000251,525.0108225,383.6699421,2582.011793,2505.563334,63.38502114,62.95840997
Responsive,0.950923291,450.7174411,338.5465414,2782.196486,2442.003153,68.1523482,61.11140417
Responsive,1.297531082,515.4625984,403.0459588,2780.545824,2624.18141,77.1194318,68.76579909
Responsive,0.609592833,409.8452839,420.6352548,2869.300758,2685.880038,66.7581459,70.75249414
Responsive,0.912475304,561.3295631,376.5684503,2607.131062,2399.068463,67.68536069,72.13884496
Responsive,0.386084144,493.3137782,370.6812593,2910.524728,2745.335422,72.42591271,64.48500241
Responsive,0.348390462,497.8859316,360.6796861,2676.472083,2469.468616,66.89527832,71.4238803
Responsive,1.010676467,575.7723695,351.3649371,2628.22823,2515.532863,69.28416145,69.38344029
Responsive,0.907439465,488.3692838,378.0764744,2726.560073,2548.528574,68.73115272,71.31526702
Responsive,0.489991692,530.5780662,361.8995183,2821.886862,2650.325666,69.75954306,69.91294976
Responsive,0.857853883,518.4484531,385.3531542,2682.195443,2545.64874,62.16456954,72.62113981
Responsive,0.64899744,388.3087646,436.417948,2594.500682,2678.710752,66.80629759,61.0922987
Responsive,0.984578169,487.0056025,400.5819758,3052.904028,2651.56367,66.0707318,70.67207757
Responsive,1.3170496,559.5236046,387.9407271,2831.320125,2634.730339,68.56236775,71.66713978
Responsive,0.909135156,541.5540563,386.6859698,2791.130748,2737.105975,66.26096836,64.4613187
Responsive,1.019385507,508.693452,346.2037434,2545.656732,2515.327567,72.22168281,71.55386628
Responsive,0.773356393,516.8484941,377.6404991,2949.888037,2546.699674,71.46223298,73.59943865
Responsive,0.817526931,508.7289082,355.5349129,2730.247464,2469.900715,71.15920454,56.54440851
Responsive,1.22642505,376.1703914,342.133672,2830.536123,2565.344731,62.87153939,59.17544239
Responsive,0.981999807,490.5814768,401.8349241,2441.995359,2632.82281,69.25080343,68.86695861
Responsive,0.616715982,493.1509827,380.3649046,2719.464357,2561.618213,68.66201878,63.44765409
Responsive,1.319979729,530.4866338,386.580531,2751.313239,2605.659672,72.19637099,68.00897916
Responsive,0.685154049,607.9704281,365.6574606,2879.489714,2551.803513,74.04981053,74.67766426
Responsive,0.91164611,416.7700762,356.8292176,2798.643279,2444.486699,68.85243061,70.62386966
Responsive,0.606116016,528.2346589,325.3233807,2649.984983,2428.649107,67.68454275,70.09724402
Responsive,0.413769792,504.3713854,398.2949595,2785.571642,2371.288294,72.21611682,73.89009289
Responsive,0.964947081,449.6589793,389.8999228,2841.150318,2676.400028,63.06320081,64.98884978
Responsive,1.609094657,446.1896486,322.2098815,2674.512712,2616.523691,68.90961309,65.90850264
Responsive,0.627320682,451.9275699,308.5431959,2665.475469,2473.443121,71.6688029,63.97697915
Responsive,1.021583798,442.5417563,403.6024145,2727.421985,2566.350034,69.8167736,68.42048409
Responsive,1.55465011,548.7840246,366.1079267,2607.284323,2806.484475,70.45247288,63.4148138
Responsive,0.850130588,466.9263001,352.7609761,2653.918923,2504.45054,74.77640075,73.87057182
Responsive,1.246618306,574.6894153,364.6142744,2596.665422,2674.291018,72.85348494,70.68169274
Responsive,0.282308135,528.081782,327.6970777,2841.48851,2455.134566,70.45244671,71.74902281
Responsive,0.713720018,474.4277218,337.2477751,2612.525893,2626.989047,71.59385497,70.47081333
Responsive,0.647739255,522.1590492,330.8243942,2805.550481,2610.343611,68.63835702,66.84039226
Responsive,1.001368598,492.3891598,376.7328755,2833.528493,2452.400323,67.43908336,67.60326389
Responsive,0.822846635,411.1840132,411.1132419,2850.147912,2469.852327,65.8597435,64.56242424
Responsive,0.593517151,520.0761106,358.2690614,2636.483193,2754.302085,69.60504793,63.8147328
Responsive,1.107008125,446.2970342,391.2509696,3042.442342,2519.364551,72.36852078,70.75969395
Responsive,0.341323007,530.9970876,362.2719422,2581.466684,2382.784367,67.65916353,71.28705509
Responsive,1.650647995,394.7159167,362.4093533,3010.209774,2541.526615,67.41764267,58.61871564
Responsive,0.838487445,412.0583187,350.2266732,2839.491013,2478.673114,69.97671847,67.69956184
Responsive,0.618685816,514.2268135,391.414632,2722.466672,2632.987922,68.26037196,73.10603214
Responsive,0.807591431,551.0041854,297.4088446,2974.225095,2503.851307,69.59663461,65.79973051
Responsive,1.472280585,510.6997956,350.6484982,2651.479445,2556.15647,71.85953749,68.50595227
Responsive,0.922275966,402.2395034,320.8402756,2861.697551,2612.163237,70.11030023,72.40792494
Responsive,1.338952997,523.8197606,420.8726784,2743.195947,2638.93608,74.85263587,58.2621897
Responsive,1.086973434,448.2809148,371.5401734,2653.457455,2454.962805,65.76554145,72.24911512
Responsive,0.924688351,571.3794605,414.3181769,2709.499378,2689.903029,70.17791741,66.00738767
Responsive,0.815222343,529.1344037,335.4560033,2850.915792,2427.165781,70.83296891,69.40520122
Responsive,0.828656267,466.8538576,388.11092,2664.348444,2590.061403,71.29892778,68.03137529
Responsive,1.009260922,442.9550319,326.2445024,2690.618687,2544.053004,70.85301126,69.07618866
Responsive,0.608467315,551.4876441,391.6419163,2894.806048,2615.202876,67.70027096,72.50300819
Responsive,0.706880304,556.2572914,361.9043683,2527.697368,2537.916776,69.35205988,66.82975277
Responsive,0.943529935,502.3428134,356.9044281,2897.765034,2672.512833,74.25862242,76.01031481
Responsive,0.395536705,519.1482924,444.1471542,2676.488093,2579.914828,64.13574719,68.02357045
Responsive,1.429176953,593.8948841,397.6236529,2671.656987,2514.160349,75.1824937,67.56985438
Responsive,1.607296995,649.3403845,385.7551131,2642.840155,2486.356064,70.20153205,69.55838776
Responsive,-0.231736705,596.1614873,415.7764465,2759.766207,2608.028295,69.66652829,63.75574546
Responsive,0.919158538,506.9430259,405.5159295,2628.059163,2518.865813,72.08747938,70.45569861
Responsive,0.228219599,417.3447203,349.9785366,2586.90605,2644.516495,65.62267251,71.68256202
Responsive,0.426379833,481.5871505,363.2676312,2939.704746,2608.54842,71.26391557,73.14658772
Responsive,1.031926325,453.9808346,401.3669379,3126.017745,2516.935544,70.76927839,72.92684091
Responsive,0.602472778,420.6164613,362.3717025,2667.162144,2599.371859,64.03274087,62.87037053
Responsive,1.240408868,510.7999918,369.2356512,2501.07716,2439.024065,66.72616285,62.95357275
Responsive,0.873020503,502.0579886,389.1755598,2576.296633,2575.739164,67.71726831,66.73676943
Responsive,1.664149973,504.5734428,325.2958636,2887.650855,2787.672228,72.04258918,77.40649136
Responsive,1.662620362,455.3245535,438.2405202,2621.605256,2351.456869,70.25160183,74.50514367
Responsive,1.054434105,484.4338282,328.2242239,2622.491553,2794.132723,67.59832636,67.50532153
Responsive,1.306450101,443.7925384,373.1090377,2890.414893,2477.92108,72.61282767,73.7587897
Responsive,0.71259368,471.0565939,388.3306427,2896.873485,2532.840846,69.38799612,76.90681528
Responsive,0.904438432,473.2058913,407.2458896,2893.468333,2553.609865,70.3888297,70.95913377
Responsive,0.7692907,410.4839399,324.3260849,2736.14875,2641.859966,67.75387625,73.407885
Responsive,1.041232889,498.697668,322.6542432,2885.475735,2645.85493,71.58198716,70.72140512
Responsive,0.145643872,579.3941361,398.8121358,2784.853505,2504.092866,68.36263269,77.315092
